"schemaVersion","gameName","numPlayers","numCells","numVertices","numEdges","numRows","numColumns","numCorners","numComponents","numPhases","numPlayableSites","avgNumDirections","avgNumOrthogonal","avgNumDiagonal","isStacking","isStochastic","isAlternating","hasHiddenInfo","requiresTeams","hasTrack","hasCard","hasHandDice","hasHeuristics","isVertexGame","isEdgeGame","isCellGame","isDeductionPuzzle"
"2","Trianon","2","16","25","40","5","5","4","2","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Triodi (Chios)","2","4","9","12","3","3","4","2","2","15","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Triodi (Diagonal)","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Triodi","2","0","24","32","7","7","4","2","2","26","2.67","2.67","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Tsoro Yemutatu (Triangle)","2","0","7","10","3","5","3","2","2","9","2.86","2.86","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Tsoro Yemutatu","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Tsoro Yemutwelve","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Tuk Tak","2","9","16","24","3","3","4","2","2","11","4.44","2.67","1.78","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tule Paid","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Twelve Men's Morris","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Ultimate Tic-Tac-Toe","2","90","116","204","9","9","8","4","1","90","6.49","3.47","3.02","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Unfair","2","100","121","220","11","11","4","2","1","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Vertiges","2","81","104","184","12","12","24","2","1","104","6.65","3.54","3.12","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Wali","2","30","42","71","5","6","4","3","2","32","5.93","3.27","2.67","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Wari (Alignment)","2","36","49","84","6","6","4","2","2","38","6.11","3.33","2.78","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Winkers","2","19","54","72","5","5","6","3","1","23","7.58","4.42","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Wure Dune","2","8","9","16","3","3","4","2","2","19","3.56","3.56","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Xanan Zirge","2","64","81","144","9","9","4","2","2","147","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Xonin Shatar (Complex)","2","3","24","48","7","7","4","2","2","29","5.0","4.0","1.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Xonin Shatar (Simple)","2","0","24","40","7","7","4","2","2","26","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Yavalade","3","61","150","210","9","9","6","3","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Yavalanchor","2","61","150","210","9","9","6","3","1","62","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Yavalath","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Yavalax","2","169","196","364","13","13","4","2","2","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Zurgaan Tal","2","0","36","60","15","11","6","2","2","38","3.33","3.33","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Archworm","2","39","109","150","8","8","9","2","1","41","7.69","4.31","3.38","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Azteka","2","32","41","72","16","16","8","2","2","34","7.0","3.5","3.5","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Diamond","2","72","62","133","8","8","6","3","2","136","5.84","4.29","1.55","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Hexade","2","169","384","552","15","15","6","2","1","169","10.44","5.47","4.97","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Kensington","2","61","72","132","16","21","18","2","1","135","5.92","3.67","2.25","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Quantik","2","9","16","24","4","4","4","8","1","24","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Spyramid","2","14","30","96","7","7","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Upper Hand","2","30","55","200","9","9","4","3","1","55","9.45","7.27","2.18","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Atari Go","2","324","361","684","19","19","4","2","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Ataxx","2","49","64","112","7","7","4","2","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","BlooGo","2","64","81","144","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Bug","2","19","54","72","5","5","6","2","1","19","7.58","4.42","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Can The Sardines","2","81","100","180","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Cavity","2","100","121","220","11","11","4","2","2","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Chucka","2","37","96","132","7","7","6","2","2","37","8.76","4.86","3.89","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Compart","2","100","121","220","11","11","4","2","1","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Dorvolz","2","256","289","544","17","17","4","4","3","549","7.31","3.76","3.54","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Flower Shop","2","127","294","420","13","13","6","3","1","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Flume","2","81","100","180","9","9","4","3","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Go","2","324","361","684","19","19","4","2","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Goats Wintering","2","18","52","69","5","5","6","2","1","18","7.33","4.33","3.0","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","HexGo","2","150","91","240","11","11","6","2","1","91","5.27","5.27","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","HexTrike","2","127","294","420","13","13","6","2","2","127","10.2","5.39","4.82","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Infuse","2","75","181","255","10","10","6","2","1","75","9.68","5.2","4.48","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Lava","2","37","96","132","7","7","6","2","1","37","8.76","4.86","3.89","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Lifeline","2","127","294","420","13","13","6","3","2","128","10.2","5.39","4.82","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Lotus","2","61","72","132","16","21","18","2","1","72","5.92","3.67","2.25","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","MacBeth","2","72","216","306","11","11","6","1","2","72","6.67","3.5","3.17","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Mig Mang","2","256","289","544","17","17","4","2","1","289","7.31","3.76","3.54","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Mity","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","One-Eyed Go","2","324","361","684","19","19","4","2","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Paintbucket","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Patok","2","324","361","684","19","19","4","2","2","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Phantom Go","2","64","81","144","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","1","0","0","0","0","0","1","0","0","0"
"2","Pula","2","37","96","132","7","7","6","4","1","133","8.76","4.86","3.89","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Pyrga","2","16","25","40","4","4","4","14","1","46","5.25","3.0","2.25","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Quathaxx","2","96","121","216","37","52","6","2","1","96","6.69","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Redstone","2","144","169","312","13","13","4","3","1","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Refugia","2","27","73","99","6","6","6","3","1","27","8.22","4.67","3.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Residuel","2","147","181","318","17","17","27","2","1","147","8.69","3.67","1.94","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Reversi","2","64","81","144","8","8","4","1","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Rolit","4","64","81","144","8","8","4","1","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Spargo","2","14","30","96","4","4","4","2","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spirit","3","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Spodd","2","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Sprite","2","14","30","96","7","7","4","3","1","33","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","1","0"
"2","Stargazers","2","51","133","183","10","16","9","3","1","51","8.94","4.82","4.12","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","SupplierSabotage","2","36","94","129","7","7","6","2","1","36","8.67","4.83","3.83","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","SupplyChains","2","36","94","129","7","7","6","2","1","36","8.67","4.83","3.83","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Trike","2","91","222","312","13","13","3","2","2","91","9.49","5.14","4.35","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tumbleweed","2","169","384","552","15","15","6","3","2","169","10.44","5.47","4.97","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Verge","2","61","150","210","9","9","6","2","1","61","9.44","5.11","4.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Virus","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Walking Dots","2","49","64","112","8","8","4","2","2","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Weiqi","2","324","361","684","19","19","4","2","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Alea Evangelii","2","361","400","760","19","19","4","3","1","361","7.38","3.79","3.59","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","AlmaTafl","2","73","216","252","11","11","30","3","1","73","9.7","5.1","4.6","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","ArdRi","2","49","64","112","7","7","4","3","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Awithlaknakwe","4","672","365","1036","25","25","20","8","1","1041","5.68","5.68","0.0","0","0","1","0","1","0","0","0","1","1","0","1","0"
"2","Bizingo","2","157","105","252","22","21","12","4","1","157","10.36","2.79","2.75","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Boseog Gonu","2","8","13","24","5","5","4","2","1","13","3.69","3.69","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Brandub","2","49","64","112","7","7","4","3","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Breakthru","2","121","144","264","11","11","4","3","3","123","6.94","3.64","3.31","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Castello","2","315","352","666","15","21","4","3","1","321","7.33","3.77","3.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","El-Mthaltha","2","8","9","16","3","3","4","2","1","9","3.56","3.56","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Gundru","2","64","81","144","9","9","4","2","1","147","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","HeXentafl","2","37","96","132","7","7","6","3","1","37","8.76","4.86","3.89","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Hnefatafl","2","121","144","264","11","11","4","3","1","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Khamousiyya","2","49","64","112","7","7","4","2","2","51","6.37","3.43","2.94","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Kharebga (5x5)","2","25","36","60","5","5","4","2","2","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Kharebga (7x7)","2","49","64","112","7","7","4","2","2","51","6.37","3.43","2.94","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Ludus Latrunculorum","2","64","81","144","8","8","4","2","2","66","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Maak Yek","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Poprad Game","2","289","324","612","17","17","4","2","2","291","7.31","3.76","3.54","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Sabou'iyya","2","25","36","60","5","5","4","2","2","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Seega","2","25","36","60","5","5","4","2","2","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Shantarad","2","25","36","60","5","5","4","2","2","27","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tablut","2","81","100","180","9","9","4","3","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Tawlbwrdd","2","121","144","264","11","11","4","3","1","121","6.94","3.64","3.31","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Fanorona","2","64","45","108","5","9","4","2","1","45","4.8","4.8","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Vela","2","64","45","108","5","9","4","2","2","45","4.8","4.8","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Shobu","2","64","100","160","8","8","16","2","2","64","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Alquerkonane","2","24","35","58","6","4","4","2","1","24","5.67","3.17","2.5","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","American Pool Checkers","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Bashni","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Brazilian Draughts","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Canadian Draughts","2","144","169","312","12","12","4","4","1","144","7.03","3.67","3.36","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Coc-Inbert","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dam","2","144","169","312","12","12","4","4","1","144","7.03","3.67","3.36","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dama (Italy)","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dama (Philippines)","2","18","32","49","7","8","16","4","1","32","5.31","3.06","2.25","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Damas","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Damenspiel","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Damspel","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Diagonal Draughts","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Doov","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Dum Blas","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","English Draughts","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Frisian Draughts","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Guerrilla Checkers","2","64","81","144","9","9","4","2","3","146","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","International Draughts","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Jekab","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Lasca","2","49","64","112","7","7","4","4","1","49","6.37","3.43","2.94","1","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Main Dam","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Makvoer","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Maleys","2","100","121","220","10","10","4","4","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Moo","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Pleasant Draughts","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Seesaw Draughts","2","64","81","144","8","8","4","2","1","64","6.56","3.5","3.06","1","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Shashki","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","The Babylonian","2","100","121","220","10","10","4","2","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Unnamed Dutch Draughts Game","2","100","121","220","10","10","4","6","1","100","6.84","3.6","3.24","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Ahtarah Guti","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Alquerque","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Awithlaknan Mosona","2","30","25","54","3","15","2","2","1","25","4.32","4.32","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Bara Guti (Bihar)","2","0","25","48","13","13","8","2","1","25","3.84","3.84","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Bara Guti","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Bis Gutiya","2","64","41","104","9","9","4","2","1","41","5.07","5.07","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Buudal","2","16","13","28","5","5","4","2","2","31","4.31","4.31","0.0","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Challis Ghutia (Titagarh)","2","128","81","208","9","9","4","2","1","81","5.14","5.14","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Claim Jumpers","2","52","36","87","7","7","6","2","1","36","4.83","4.83","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Crand","2","64","81","160","9","9","4","4","1","81","6.72","3.95","2.77","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Dablot Prejjesne","2","120","72","191","12","12","4","6","1","72","5.31","5.31","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Dam (Singapore)","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Dam Hariman","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Dama (Alquerque)","2","32","25","56","5","5","4","4","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Dash Guti","2","12","21","36","7","7","4","2","1","21","4.95","3.43","1.52","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Egara Guti","2","18","23","40","7","7","4","2","1","23","5.3","3.48","1.83","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Ethiopian Capture Game","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Felli","2","8","13","20","5","5","5","4","1","13","4.31","3.08","1.23","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Fetach","2","32","25","56","5","5","4","4","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Game of Solomon","2","18","19","36","7","9","6","4","1","19","5.05","3.79","1.26","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Gol Ekuish","2","0","43","84","23","15","6","2","1","43","3.91","3.91","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Hewakam Keliya","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Kaua Dorki","2","8","17","24","5","5","7","2","1","17","3.76","2.82","0.94","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Kharbaga","2","64","41","104","9","9","4","4","1","41","5.07","5.07","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Kharberg","2","32","25","56","5","5","4","4","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Kolowis Awithlaknannai","2","60","48","107","3","32","3","2","1","48","4.46","4.46","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Kotu Ellima","2","48","49","96","9","9","16","2","1","49","4.57","3.92","0.65","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","La Dama","2","16","25","40","5","5","4","4","1","25","5.76","3.2","2.56","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Lam Pusri","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Lau Kata Kati","2","12","19","30","7","7","5","2","1","19","4.84","3.16","1.68","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Meurimueng-rimueng Peuet Ploh","2","128","81","208","9","9","4","2","1","81","5.14","5.14","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Mogul Putt'han","2","40","37","76","9","5","10","2","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Mughal Pathan","2","44","61","128","11","7","10","2","1","61","6.03","4.2","1.84","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Nei-Pat-Kono","2","9","16","24","4","4","4","2","1","16","5.25","3.0","2.25","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Padaivettu","2","32","49","88","9","9","16","2","1","49","4.24","3.59","0.65","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Pam Pait","2","24","31","62","9","5","10","2","1","31","4.52","4.0","0.52","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Pasang","2","84","112","208","11","11","4","2","2","112","6.5","3.71","2.79","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Peralikatuma","2","48","49","96","9","9","16","2","1","49","4.57","3.92","0.65","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Permainan-Tabal","2","40","37","76","9","5","10","4","1","37","4.54","4.11","0.43","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Pretwa","2","0","19","36","7","7","6","2","1","19","3.79","3.79","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Ram Tir","2","64","81","176","9","9","4","2","1","82","6.72","4.35","2.37","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Ratti-Chitti-Bakri","2","128","81","208","9","9","4","2","1","81","5.14","5.14","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Satoel","2","136","93","228","13","9","10","2","1","93","5.08","4.9","0.17","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Spoing","2","14","30","96","7","7","4","3","1","30","8.27","6.4","1.87","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Sumi Naga Game (War)","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Tavelspel","2","144","169","312","13","13","4","2","1","169","7.1","3.69","3.41","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Terhuchu (Small)","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Terhuchu","2","64","73","136","17","17","20","2","1","73","4.6","3.73","0.88","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Throngs","2","97","63","159","10","10","12","2","2","63","5.05","5.05","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Tsukkalavde","2","32","25","56","5","5","4","2","1","25","4.48","4.48","0.0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"2","Tuknanavuhpi","2","64","41","104","9","9","4","2","1","41","5.07","5.07","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Zamma","2","128","81","208","9","9","4","4","1","81","5.14","5.14","0.0","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Cage","2","144","169","312","12","12","4","2","1","144","7.03","3.67","3.36","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Caturvimsatikosthakatmiki Krida","2","24","36","59","3","8","4","2","1","24","5.42","3.08","2.33","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Challis Ghutia","2","64","81","144","9","9","4","2","1","81","6.72","3.56","3.16","0","0","1","0","0","0","0","0","1","1","0","0","0"
"2","Chameleons","2","49","64","112","7","7","4","2","1","49","6.37","3.43","2.94","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Choko","2","16","25","40","5","5","4","2","1","43","5.76","3.2","2.56","0","0","1","0","0","0","0","0","1","1","0","1","0"
"2","Dama (Comoros)","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Dama (Kenya)","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","0","0","0","1","0"
"2","Dama","2","64","81","144","8","8","4","4","1","64","6.56","3.5","3.06","0","0","1","0","0","0","0","0","1","0","0","1","0"
"2","Fenix","2","81","100","180","9","9","4","2","2","81","6.72","3.56","3.16","1","0","1","0","0","0","0","0","0","0","0","1","0"
